,player_name,result_type,result_contest,result_zone,0 pts,2 pts,3 pts
224,Draymond Green,1-2D Pull-Up,Average,Right Above Break 3,0.6278132124260801,0.05842988906338448,0.31375689851053556
225,Draymond Green,1-2D Pull-Up,Average,Left Corner 3,0.6149684915478769,0.0719173024668449,0.3131142059852783
226,Draymond Green,1-2D Pull-Up,Average,Left Above Break 3,0.5328205906541873,0.05701614137665838,0.4101632679691544
227,Draymond Green,1-2D Pull-Up,Average,Left Midrange,0.37109829126715715,0.4651916324571238,0.16371007627571904
228,Draymond Green,1-2D Pull-Up,Average,Mid-Left Short Paint,0.3714245794152099,0.4123012531807211,0.21627416740406905
229,Draymond Green,1-2D Pull-Up,Average,Right Short Mid,0.40681924633217365,0.4209776130918777,0.17220314057594874
230,Draymond Green,1-2D Pull-Up,Average,Mid-Left Midrange,0.6776600837664806,0.1779391267256778,0.14440078950784174
231,Draymond Green,1-2D Pull-Up,Open,Rim,0.2867301923744138,0.6274434664130237,0.08582634121256247
232,Draymond Green,1-2D Pull-Up,Open,Right Corner 3,0.7053125442433352,0.07653731676111823,0.21815013899554656
233,Draymond Green,1-2D Pull-Up,Open,Mid-Left Above Break 3,0.499439348349739,0.07185531648309015,0.4287053351671707
234,Draymond Green,1-2D Pull-Up,Open,Mid-Right Above Break 3,0.6387549059388045,0.07130509031015442,0.289940003751041
235,Draymond Green,1-2D Pull-Up,Open,Right Above Break 3,0.6725607190694088,0.06506834270036968,0.2623709382302215
236,Draymond Green,1-2D Pull-Up,Open,Left Corner 3,0.6584877717147792,0.07995073107505858,0.2615614972101622
237,Draymond Green,1-2D Pull-Up,Open,Left Above Break 3,0.5845455681831195,0.06424769514494026,0.35120673667194025
238,Draymond Green,1-2D Pull-Up,Open,Left Midrange,0.3797068566579034,0.48583507267679815,0.13445807066529833
239,Draymond Green,1-2D Pull-Up,Open,Mid-Left Short Paint,0.3865956941251191,0.43689212981083053,0.1765121760640504
240,Draymond Green,1-2D Pull-Up,Open,Right Short Mid,0.4176529128387177,0.44078946648271866,0.14155762067856356
241,Draymond Green,1-2D Pull-Up,Open,Mid-Left Midrange,0.6901611392960864,0.1886627413094119,0.12117611939450179
242,Draymond Green,1-2D Pull-Up,Poor,Rim,0.403073050725848,0.4843132411892871,0.11261370808486501
243,Draymond Green,1-2D Pull-Up,Poor,Right Corner 3,0.7022254822822381,0.03828554945502698,0.2594889682627349
244,Draymond Green,1-2D Pull-Up,Poor,Mid-Left Above Break 3,0.486286618595007,0.033922183693057266,0.4797911977119358
245,Draymond Green,1-2D Pull-Up,Poor,Mid-Right Above Break 3,0.6265161356993433,0.03470681737878659,0.3387770469218701
246,Draymond Green,1-2D Pull-Up,Poor,Right Above Break 3,0.6604018581746175,0.031827432817303054,0.3077707090080793
247,Draymond Green,1-2D Pull-Up,Poor,Left Corner 3,0.6517644810411706,0.0394786753030673,0.30875684365576206
